order_id,order_date,promised_dispatch_date,actual_dispatch_date,lines_ordered,lines_shipped
SO-014618,2025-12-16,2025-12-16,2025-12-16,11,11
SO-014619,2025-12-16,2025-12-16,2025-12-17,15,15
SO-014620,2025-12-16,2025-12-16,2025-12-16,7,7
SO-014621,2025-12-16,2025-12-16,2025-12-16,1,1
SO-014622,2025-12-16,2025-12-16,2025-12-16,2,2
SO-014623,2025-12-16,2025-12-16,2025-12-17,9,9
SO-014624,2025-12-16,2025-12-16,2025-12-16,4,4
SO-014625,2025-12-16,2025-12-16,2025-12-16,9,9
SO-014626,2025-12-16,2025-12-16,2025-12-16,6,6
SO-014627,2025-12-16,2025-12-16,2025-12-16,6,6
SO-014628,2025-12-16,2025-12-16,2025-12-16,6,6
SO-014629,2025-12-16,2025-12-16,2025-12-16,4,4
SO-014630,2025-12-16,2025-12-16,2025-12-16,2,2
SO-014631,2025-12-16,2025-12-16,2025-12-16,2,1
SO-014632,2025-12-16,2025-12-16,2025-12-16,9,9
SO-014633,2025-12-16,2025-12-16,2025-12-16,12,12
SO-014634,2025-12-16,2025-12-16,2025-12-17,4,4
SO-014635,2025-12-16,2025-12-16,2025-12-16,5,5
SO-014636,2025-12-16,2025-12-16,2025-12-16,13,13
SO-014637,2025-12-16,2025-12-16,2025-12-16,6,6
SO-014638,2025-12-16,2025-12-16,2025-12-16,9,9
SO-014639,2025-12-16,2025-12-16,2025-12-16,5,5
SO-014640,2025-12-16,2025-12-16,2025-12-16,17,17
SO-014641,2025-12-16,2025-12-16,2025-12-16,8,8
SO-014642,2025-12-16,2025-12-16,2025-12-16,2,2
SO-014643,2025-12-16,2025-12-16,2025-12-16,11,11
SO-014644,2025-12-16,2025-12-16,2025-12-16,7,7
SO-014645,2025-12-16,2025-12-16,2025-12-16,4,4
SO-014646,2025-12-16,2025-12-16,2025-12-16,5,5
SO-014647,2025-12-16,2025-12-16,2025-12-16,11,11
SO-014648,2025-12-16,2025-12-16,2025-12-16,3,3
SO-014649,2025-12-16,2025-12-16,2025-12-16,11,11
SO-014650,2025-12-16,2025-12-16,2025-12-16,4,4
SO-014651,2025-12-16,2025-12-16,2025-12-17,20,20
SO-014652,2025-12-16,2025-12-16,2025-12-16,2,2
SO-014653,2025-12-16,2025-12-16,2025-12-16,7,7
SO-014654,2025-12-16,2025-12-16,2025-12-16,4,4
SO-014655,2025-12-16,2025-12-16,2025-12-16,12,12
SO-014656,2025-12-16,2025-12-16,2025-12-16,8,8
SO-014657,2025-12-16,2025-12-16,2025-12-16,6,6
SO-014658,2025-12-16,2025-12-16,2025-12-16,3,2
SO-014659,2025-12-16,2025-12-16,2025-12-16,14,14
SO-014660,2025-12-16,2025-12-16,2025-12-16,5,5
SO-014661,2025-12-16,2025-12-16,2025-12-16,10,10
SO-014662,2025-12-16,2025-12-16,2025-12-16,7,7
SO-014663,2025-12-16,2025-12-16,2025-12-16,5,5
SO-014664,2025-12-16,2025-12-16,2025-12-17,8,8
SO-014665,2025-12-16,2025-12-16,2025-12-16,7,7
SO-014666,2025-12-16,2025-12-16,2025-12-16,4,4
SO-014667,2025-12-16,2025-12-16,2025-12-17,3,3
SO-014668,2025-12-16,2025-12-16,2025-12-16,10,10
SO-014669,2025-12-16,2025-12-16,2025-12-16,5,5
SO-014670,2025-12-16,2025-12-16,2025-12-17,8,8
SO-014671,2025-12-16,2025-12-16,2025-12-16,5,5
SO-014672,2025-12-16,2025-12-16,2025-12-16,15,15
SO-014673,2025-12-16,2025-12-16,2025-12-16,11,11
SO-014674,2025-12-16,2025-12-16,2025-12-16,5,5
SO-014675,2025-12-16,2025-12-16,2025-12-16,4,4
SO-014676,2025-12-16,2025-12-16,2025-12-16,3,3
SO-014677,2025-12-16,2025-12-16,2025-12-16,3,3
SO-014678,2025-12-16,2025-12-16,2025-12-17,3,3
SO-014679,2025-12-16,2025-12-16,2025-12-16,5,5
SO-014680,2025-12-16,2025-12-16,2025-12-16,8,8
SO-014681,2025-12-16,2025-12-16,2025-12-16,3,3
SO-014682,2025-12-16,2025-12-16,2025-12-16,1,1
SO-014683,2025-12-16,2025-12-16,2025-12-16,6,6
SO-014684,2025-12-16,2025-12-16,2025-12-16,4,4
SO-014685,2025-12-16,2025-12-16,2025-12-16,7,7
SO-014686,2025-12-16,2025-12-16,2025-12-16,7,7
SO-014687,2025-12-16,2025-12-16,2025-12-16,3,3
SO-014688,2025-12-16,2025-12-16,2025-12-16,11,11
SO-014689,2025-12-16,2025-12-16,2025-12-16,3,3
SO-014690,2025-12-16,2025-12-16,2025-12-16,7,7
SO-014691,2025-12-16,2025-12-16,2025-12-16,8,8
SO-014692,2025-12-16,2025-12-16,2025-12-16,8,8
SO-014693,2025-12-16,2025-12-16,2025-12-16,3,3
SO-014694,2025-12-16,2025-12-16,2025-12-16,2,1
SO-014695,2025-12-16,2025-12-16,2025-12-16,10,10
SO-014696,2025-12-16,2025-12-16,2025-12-16,9,9
SO-014697,2025-12-16,2025-12-16,2025-12-16,5,5
SO-014698,2025-12-16,2025-12-16,2025-12-16,11,11
SO-014699,2025-12-16,2025-12-16,2025-12-16,3,3
SO-014700,2025-12-16,2025-12-16,2025-12-16,11,11
SO-014701,2025-12-16,2025-12-16,2025-12-16,11,11
SO-014702,2025-12-16,2025-12-16,2025-12-16,4,4
SO-014703,2025-12-16,2025-12-16,2025-12-16,17,17
SO-014704,2025-12-16,2025-12-16,2025-12-16,37,37
SO-014705,2025-12-16,2025-12-16,2025-12-16,9,9
SO-014706,2025-12-16,2025-12-16,2025-12-16,17,17
SO-014707,2025-12-16,2025-12-16,2025-12-16,10,10
SO-014708,2025-12-16,2025-12-16,2025-12-16,8,8
SO-014709,2025-12-16,2025-12-16,2025-12-16,6,6
SO-014710,2025-12-16,2025-12-16,2025-12-16,9,9
SO-014711,2025-12-16,2025-12-16,2025-12-16,5,5
SO-014712,2025-12-16,2025-12-16,2025-12-16,15,15
SO-014713,2025-12-16,2025-12-16,2025-12-16,3,3
SO-014714,2025-12-16,2025-12-16,2025-12-16,12,12
SO-014715,2025-12-16,2025-12-16,2025-12-16,4,4
SO-014716,2025-12-16,2025-12-16,2025-12-16,3,3
SO-014717,2025-12-16,2025-12-16,2025-12-16,9,9
SO-014718,2025-12-16,2025-12-16,2025-12-16,2,2
SO-014719,2025-12-16,2025-12-16,2025-12-16,7,7
SO-014720,2025-12-16,2025-12-16,2025-12-16,3,3
SO-014721,2025-12-16,2025-12-16,2025-12-16,6,6
SO-014722,2025-12-16,2025-12-16,2025-12-16,18,18
SO-014723,2025-12-17,2025-12-17,2025-12-18,7,7
SO-014724,2025-12-17,2025-12-17,2025-12-17,2,2
SO-014725,2025-12-17,2025-12-17,2025-12-17,14,14
SO-014726,2025-12-17,2025-12-17,2025-12-17,8,8
SO-014727,2025-12-17,2025-12-17,2025-12-17,18,18
SO-014728,2025-12-17,2025-12-17,2025-12-17,3,3
SO-014729,2025-12-17,2025-12-17,2025-12-17,8,8
SO-014730,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014731,2025-12-17,2025-12-17,2025-12-17,27,27
SO-014732,2025-12-17,2025-12-17,2025-12-17,6,6
SO-014733,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014734,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014735,2025-12-17,2025-12-17,2025-12-18,18,18
SO-014736,2025-12-17,2025-12-17,2025-12-17,2,2
SO-014737,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014738,2025-12-17,2025-12-17,2025-12-17,3,3
SO-014739,2025-12-17,2025-12-17,2025-12-17,1,1
SO-014740,2025-12-17,2025-12-17,2025-12-17,6,6
SO-014741,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014742,2025-12-17,2025-12-17,2025-12-17,3,3
SO-014743,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014744,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014745,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014746,2025-12-17,2025-12-17,2025-12-17,15,15
SO-014747,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014748,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014749,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014750,2025-12-17,2025-12-17,2025-12-17,3,3
SO-014751,2025-12-17,2025-12-17,2025-12-17,8,8
SO-014752,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014753,2025-12-17,2025-12-17,2025-12-18,12,12
SO-014754,2025-12-17,2025-12-17,2025-12-17,17,17
SO-014755,2025-12-17,2025-12-17,2025-12-17,3,3
SO-014756,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014757,2025-12-17,2025-12-17,2025-12-17,12,12
SO-014758,2025-12-17,2025-12-17,2025-12-17,6,6
SO-014759,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014760,2025-12-17,2025-12-17,2025-12-17,15,15
SO-014761,2025-12-17,2025-12-17,2025-12-17,7,7
SO-014762,2025-12-17,2025-12-17,2025-12-17,12,12
SO-014763,2025-12-17,2025-12-17,2025-12-17,2,2
SO-014764,2025-12-17,2025-12-17,2025-12-17,2,2
SO-014765,2025-12-17,2025-12-17,2025-12-17,6,6
SO-014766,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014767,2025-12-17,2025-12-17,2025-12-17,1,1
SO-014768,2025-12-17,2025-12-17,2025-12-18,17,17
SO-014769,2025-12-17,2025-12-17,2025-12-17,13,13
SO-014770,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014771,2025-12-17,2025-12-17,2025-12-17,7,7
SO-014772,2025-12-17,2025-12-17,2025-12-17,13,12
SO-014773,2025-12-17,2025-12-17,2025-12-17,2,2
SO-014774,2025-12-17,2025-12-17,2025-12-17,7,7
SO-014775,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014776,2025-12-17,2025-12-17,2025-12-17,3,3
SO-014777,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014778,2025-12-17,2025-12-17,2025-12-17,6,6
SO-014779,2025-12-17,2025-12-17,2025-12-17,7,7
SO-014780,2025-12-17,2025-12-17,2025-12-17,1,1
SO-014781,2025-12-17,2025-12-17,2025-12-17,7,7
SO-014782,2025-12-17,2025-12-17,2025-12-17,1,1
SO-014783,2025-12-17,2025-12-17,2025-12-17,15,15
SO-014784,2025-12-17,2025-12-17,2025-12-17,16,16
SO-014785,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014786,2025-12-17,2025-12-17,2025-12-17,2,2
SO-014787,2025-12-17,2025-12-17,2025-12-17,13,13
SO-014788,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014789,2025-12-17,2025-12-17,2025-12-18,31,31
SO-014790,2025-12-17,2025-12-17,2025-12-17,8,8
SO-014791,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014792,2025-12-17,2025-12-17,2025-12-17,12,12
SO-014793,2025-12-17,2025-12-17,2025-12-17,2,2
SO-014794,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014795,2025-12-17,2025-12-17,2025-12-17,2,2
SO-014796,2025-12-17,2025-12-17,2025-12-17,8,8
SO-014797,2025-12-17,2025-12-17,2025-12-17,6,6
SO-014798,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014799,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014800,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014801,2025-12-17,2025-12-17,2025-12-17,6,6
SO-014802,2025-12-17,2025-12-17,2025-12-17,15,15
SO-014803,2025-12-17,2025-12-17,2025-12-18,7,7
SO-014804,2025-12-17,2025-12-17,2025-12-17,3,3
SO-014805,2025-12-17,2025-12-17,2025-12-17,6,6
SO-014806,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014807,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014808,2025-12-17,2025-12-17,2025-12-17,4,3
SO-014809,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014810,2025-12-17,2025-12-17,2025-12-17,7,7
SO-014811,2025-12-17,2025-12-17,2025-12-17,6,6
SO-014812,2025-12-17,2025-12-17,2025-12-17,2,2
SO-014813,2025-12-17,2025-12-17,2025-12-17,3,3
SO-014814,2025-12-17,2025-12-17,2025-12-17,2,2
SO-014815,2025-12-17,2025-12-17,2025-12-17,12,12
SO-014816,2025-12-17,2025-12-17,2025-12-17,15,15
SO-014817,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014818,2025-12-17,2025-12-17,2025-12-17,8,8
SO-014819,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014820,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014821,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014822,2025-12-17,2025-12-17,2025-12-17,10,10
SO-014823,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014824,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014825,2025-12-17,2025-12-17,2025-12-17,3,3
SO-014826,2025-12-17,2025-12-17,2025-12-17,19,19
SO-014827,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014828,2025-12-17,2025-12-17,2025-12-17,12,12
SO-014829,2025-12-17,2025-12-17,2025-12-17,11,11
SO-014830,2025-12-17,2025-12-17,2025-12-17,7,7
SO-014831,2025-12-17,2025-12-17,2025-12-17,14,14
SO-014832,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014833,2025-12-17,2025-12-17,2025-12-17,3,3
SO-014834,2025-12-17,2025-12-17,2025-12-17,10,10
SO-014835,2025-12-17,2025-12-17,2025-12-17,1,1
SO-014836,2025-12-17,2025-12-17,2025-12-17,7,7
SO-014837,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014838,2025-12-17,2025-12-17,2025-12-18,4,4
SO-014839,2025-12-17,2025-12-17,2025-12-17,10,10
SO-014840,2025-12-17,2025-12-17,2025-12-17,6,6
SO-014841,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014842,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014843,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014844,2025-12-17,2025-12-17,2025-12-17,14,14
SO-014845,2025-12-17,2025-12-17,2025-12-17,2,2
SO-014846,2025-12-17,2025-12-17,2025-12-17,12,12
SO-014847,2025-12-17,2025-12-17,2025-12-17,10,10
SO-014848,2025-12-17,2025-12-17,2025-12-17,28,28
SO-014849,2025-12-17,2025-12-17,2025-12-17,2,2
SO-014850,2025-12-17,2025-12-17,2025-12-18,8,8
SO-014851,2025-12-17,2025-12-17,2025-12-17,6,6
SO-014852,2025-12-17,2025-12-17,2025-12-17,3,3
SO-014853,2025-12-17,2025-12-17,2025-12-18,7,7
SO-014854,2025-12-17,2025-12-17,2025-12-17,9,9
SO-014855,2025-12-17,2025-12-17,2025-12-17,23,23
SO-014856,2025-12-17,2025-12-17,2025-12-17,5,5
SO-014857,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014858,2025-12-17,2025-12-17,2025-12-17,11,11
SO-014859,2025-12-17,2025-12-17,2025-12-17,7,7
SO-014860,2025-12-17,2025-12-17,2025-12-18,6,5
SO-014861,2025-12-17,2025-12-17,2025-12-17,4,4
SO-014862,2025-12-17,2025-12-17,2025-12-17,10,10
SO-014863,2025-12-17,2025-12-17,2025-12-17,19,19
SO-014864,2025-12-17,2025-12-17,2025-12-17,7,7
SO-014865,2025-12-17,2025-12-17,2025-12-18,4,4
SO-014866,2025-12-17,2025-12-17,2025-12-17,12,12
SO-014867,2025-12-17,2025-12-17,2025-12-17,6,6
SO-014868,2025-12-18,2025-12-18,2025-12-19,1,1
SO-014869,2025-12-18,2025-12-18,2025-12-18,9,9
SO-014870,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014871,2025-12-18,2025-12-18,2025-12-18,4,4
SO-014872,2025-12-18,2025-12-18,2025-12-18,3,3
SO-014873,2025-12-18,2025-12-18,2025-12-19,1,1
SO-014874,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014875,2025-12-18,2025-12-18,2025-12-18,7,7
SO-014876,2025-12-18,2025-12-18,2025-12-18,12,12
SO-014877,2025-12-18,2025-12-18,2025-12-18,2,2
SO-014878,2025-12-18,2025-12-18,2025-12-18,35,35
SO-014879,2025-12-18,2025-12-18,2025-12-18,9,9
SO-014880,2025-12-18,2025-12-18,2025-12-18,8,8
SO-014881,2025-12-18,2025-12-18,2025-12-18,4,3
SO-014882,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014883,2025-12-18,2025-12-18,2025-12-18,15,15
SO-014884,2025-12-18,2025-12-18,2025-12-19,6,5
SO-014885,2025-12-18,2025-12-18,2025-12-18,15,15
SO-014886,2025-12-18,2025-12-18,2025-12-18,11,11
SO-014887,2025-12-18,2025-12-18,2025-12-18,28,28
SO-014888,2025-12-18,2025-12-18,2025-12-18,10,10
SO-014889,2025-12-18,2025-12-18,2025-12-18,9,9
SO-014890,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014891,2025-12-18,2025-12-18,2025-12-18,4,4
SO-014892,2025-12-18,2025-12-18,2025-12-18,9,9
SO-014893,2025-12-18,2025-12-18,2025-12-18,3,3
SO-014894,2025-12-18,2025-12-18,2025-12-18,3,3
SO-014895,2025-12-18,2025-12-18,2025-12-18,4,4
SO-014896,2025-12-18,2025-12-18,2025-12-18,12,12
SO-014897,2025-12-18,2025-12-18,2025-12-18,11,11
SO-014898,2025-12-18,2025-12-18,2025-12-18,6,6
SO-014899,2025-12-18,2025-12-18,2025-12-18,18,18
SO-014900,2025-12-18,2025-12-18,2025-12-18,2,2
SO-014901,2025-12-18,2025-12-18,2025-12-18,16,16
SO-014902,2025-12-18,2025-12-18,2025-12-18,1,1
SO-014903,2025-12-18,2025-12-18,2025-12-18,7,7
SO-014904,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014905,2025-12-18,2025-12-18,2025-12-18,13,13
SO-014906,2025-12-18,2025-12-18,2025-12-18,4,3
SO-014907,2025-12-18,2025-12-18,2025-12-18,7,7
SO-014908,2025-12-18,2025-12-18,2025-12-18,9,8
SO-014909,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014910,2025-12-18,2025-12-18,2025-12-18,2,1
SO-014911,2025-12-18,2025-12-18,2025-12-18,13,13
SO-014912,2025-12-18,2025-12-18,2025-12-18,10,10
SO-014913,2025-12-18,2025-12-18,2025-12-18,10,9
SO-014914,2025-12-18,2025-12-18,2025-12-18,14,14
SO-014915,2025-12-18,2025-12-18,2025-12-18,12,12
SO-014916,2025-12-18,2025-12-18,2025-12-18,13,13
SO-014917,2025-12-18,2025-12-18,2025-12-18,11,11
SO-014918,2025-12-18,2025-12-18,2025-12-18,6,6
SO-014919,2025-12-18,2025-12-18,2025-12-18,13,13
SO-014920,2025-12-18,2025-12-18,2025-12-18,10,10
SO-014921,2025-12-18,2025-12-18,2025-12-19,8,8
SO-014922,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014923,2025-12-18,2025-12-18,2025-12-18,9,9
SO-014924,2025-12-18,2025-12-18,2025-12-18,11,11
SO-014925,2025-12-18,2025-12-18,2025-12-18,15,15
SO-014926,2025-12-18,2025-12-18,2025-12-18,13,13
SO-014927,2025-12-18,2025-12-18,2025-12-19,6,6
SO-014928,2025-12-18,2025-12-18,2025-12-18,9,9
SO-014929,2025-12-18,2025-12-18,2025-12-18,9,9
SO-014930,2025-12-18,2025-12-18,2025-12-18,13,13
SO-014931,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014932,2025-12-18,2025-12-18,2025-12-18,10,10
SO-014933,2025-12-18,2025-12-18,2025-12-18,8,8
SO-014934,2025-12-18,2025-12-18,2025-12-18,6,6
SO-014935,2025-12-18,2025-12-18,2025-12-18,3,3
SO-014936,2025-12-18,2025-12-18,2025-12-18,13,13
SO-014937,2025-12-18,2025-12-18,2025-12-18,11,11
SO-014938,2025-12-18,2025-12-18,2025-12-18,4,4
SO-014939,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014940,2025-12-18,2025-12-18,2025-12-18,12,12
SO-014941,2025-12-18,2025-12-18,2025-12-18,13,13
SO-014942,2025-12-18,2025-12-18,2025-12-18,9,9
SO-014943,2025-12-18,2025-12-18,2025-12-19,27,27
SO-014944,2025-12-18,2025-12-18,2025-12-19,2,2
SO-014945,2025-12-18,2025-12-18,2025-12-18,3,3
SO-014946,2025-12-18,2025-12-18,2025-12-18,3,3
SO-014947,2025-12-18,2025-12-18,2025-12-18,2,2
SO-014948,2025-12-18,2025-12-18,2025-12-18,8,8
SO-014949,2025-12-18,2025-12-18,2025-12-18,7,7
SO-014950,2025-12-18,2025-12-18,2025-12-18,10,10
SO-014951,2025-12-18,2025-12-18,2025-12-18,2,2
SO-014952,2025-12-18,2025-12-18,2025-12-18,3,3
SO-014953,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014954,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014955,2025-12-18,2025-12-18,2025-12-18,13,13
SO-014956,2025-12-18,2025-12-18,2025-12-19,13,13
SO-014957,2025-12-18,2025-12-18,2025-12-18,8,8
SO-014958,2025-12-18,2025-12-18,2025-12-18,22,22
SO-014959,2025-12-18,2025-12-18,2025-12-19,4,4
SO-014960,2025-12-18,2025-12-18,2025-12-18,4,4
SO-014961,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014962,2025-12-18,2025-12-18,2025-12-18,7,7
SO-014963,2025-12-18,2025-12-18,2025-12-18,7,7
SO-014964,2025-12-18,2025-12-18,2025-12-18,4,4
SO-014965,2025-12-18,2025-12-18,2025-12-19,9,9
SO-014966,2025-12-18,2025-12-18,2025-12-18,6,6
SO-014967,2025-12-18,2025-12-18,2025-12-18,28,28
SO-014968,2025-12-18,2025-12-18,2025-12-18,4,4
SO-014969,2025-12-18,2025-12-18,2025-12-18,16,16
SO-014970,2025-12-18,2025-12-18,2025-12-18,8,8
SO-014971,2025-12-18,2025-12-18,2025-12-19,3,3
SO-014972,2025-12-18,2025-12-18,2025-12-19,6,6
SO-014973,2025-12-18,2025-12-18,2025-12-18,7,7
SO-014974,2025-12-18,2025-12-18,2025-12-18,7,7
SO-014975,2025-12-18,2025-12-18,2025-12-18,7,6
SO-014976,2025-12-18,2025-12-18,2025-12-18,4,4
SO-014977,2025-12-18,2025-12-18,2025-12-18,58,58
SO-014978,2025-12-18,2025-12-18,2025-12-18,7,7
SO-014979,2025-12-18,2025-12-18,2025-12-18,7,7
SO-014980,2025-12-18,2025-12-18,2025-12-18,2,2
SO-014981,2025-12-18,2025-12-18,2025-12-18,10,10
SO-014982,2025-12-18,2025-12-18,2025-12-18,1,1
SO-014983,2025-12-18,2025-12-18,2025-12-18,4,4
SO-014984,2025-12-18,2025-12-18,2025-12-18,5,5
SO-014985,2025-12-18,2025-12-18,2025-12-18,37,37
SO-014986,2025-12-18,2025-12-18,2025-12-19,3,3
SO-014987,2025-12-18,2025-12-18,2025-12-18,1,1
SO-014988,2025-12-18,2025-12-18,2025-12-18,7,7
SO-014989,2025-12-18,2025-12-18,2025-12-18,13,13
SO-014990,2025-12-18,2025-12-18,2025-12-18,6,6
SO-014991,2025-12-18,2025-12-18,2025-12-18,25,25
SO-014992,2025-12-18,2025-12-18,2025-12-18,9,9
SO-014993,2025-12-18,2025-12-18,2025-12-18,10,9
SO-014994,2025-12-18,2025-12-18,2025-12-18,2,2
SO-014995,2025-12-18,2025-12-18,2025-12-18,1,1
SO-014996,2025-12-18,2025-12-18,2025-12-18,10,10
SO-014997,2025-12-18,2025-12-18,2025-12-18,7,7
SO-014998,2025-12-18,2025-12-18,2025-12-18,11,11
SO-014999,2025-12-18,2025-12-18,2025-12-18,2,2
SO-015000,2025-12-18,2025-12-18,2025-12-18,4,4
SO-015001,2025-12-19,2025-12-19,2025-12-20,9,9
SO-015002,2025-12-19,2025-12-19,2025-12-19,4,4
SO-015003,2025-12-19,2025-12-19,2025-12-19,4,4
SO-015004,2025-12-19,2025-12-19,2025-12-19,15,15
SO-015005,2025-12-19,2025-12-19,2025-12-19,7,7
SO-015006,2025-12-19,2025-12-19,2025-12-19,5,5
SO-015007,2025-12-19,2025-12-19,2025-12-19,5,5
SO-015008,2025-12-19,2025-12-19,2025-12-19,4,4
SO-015009,2025-12-19,2025-12-19,2025-12-19,6,6
SO-015010,2025-12-19,2025-12-19,2025-12-19,11,11
SO-015011,2025-12-19,2025-12-19,2025-12-19,7,7
SO-015012,2025-12-19,2025-12-19,2025-12-19,7,7
SO-015013,2025-12-19,2025-12-19,2025-12-19,6,6
SO-015014,2025-12-19,2025-12-19,2025-12-19,8,8
SO-015015,2025-12-19,2025-12-19,2025-12-19,9,9
SO-015016,2025-12-19,2025-12-19,2025-12-19,2,2
SO-015017,2025-12-19,2025-12-19,2025-12-19,12,12
SO-015018,2025-12-19,2025-12-19,2025-12-19,12,12
SO-015019,2025-12-19,2025-12-19,2025-12-20,9,9
SO-015020,2025-12-19,2025-12-19,2025-12-19,5,5
SO-015021,2025-12-19,2025-12-19,2025-12-19,4,4
SO-015022,2025-12-19,2025-12-19,2025-12-19,2,2
SO-015023,2025-12-19,2025-12-19,2025-12-19,14,14
SO-015024,2025-12-19,2025-12-19,2025-12-20,6,5
SO-015025,2025-12-19,2025-12-19,2025-12-19,11,11
SO-015026,2025-12-19,2025-12-19,2025-12-19,4,4
SO-015027,2025-12-19,2025-12-19,2025-12-19,4,4
SO-015028,2025-12-19,2025-12-19,2025-12-20,13,13
SO-015029,2025-12-19,2025-12-19,2025-12-19,3,3
SO-015030,2025-12-19,2025-12-19,2025-12-19,2,2
SO-015031,2025-12-19,2025-12-19,2025-12-20,7,7
SO-015032,2025-12-19,2025-12-19,2025-12-19,14,14
SO-015033,2025-12-19,2025-12-19,2025-12-19,3,3
SO-015034,2025-12-19,2025-12-19,2025-12-19,5,5
SO-015035,2025-12-19,2025-12-19,2025-12-19,19,19
SO-015036,2025-12-19,2025-12-19,2025-12-19,5,4
SO-015037,2025-12-19,2025-12-19,2025-12-19,3,3
SO-015038,2025-12-19,2025-12-19,2025-12-19,12,12
SO-015039,2025-12-19,2025-12-19,2025-12-20,14,14
SO-015040,2025-12-19,2025-12-19,2025-12-19,5,5
SO-015041,2025-12-19,2025-12-19,2025-12-19,6,6
SO-015042,2025-12-19,2025-12-19,2025-12-19,8,8
SO-015043,2025-12-19,2025-12-19,2025-12-19,6,6
SO-015044,2025-12-19,2025-12-19,2025-12-19,3,3
SO-015045,2025-12-19,2025-12-19,2025-12-19,6,6
SO-015046,2025-12-19,2025-12-19,2025-12-19,4,4
SO-015047,2025-12-19,2025-12-19,2025-12-19,5,5
SO-015048,2025-12-19,2025-12-19,2025-12-19,3,3
SO-015049,2025-12-19,2025-12-19,2025-12-19,3,3
SO-015050,2025-12-19,2025-12-19,2025-12-19,57,57
SO-015051,2025-12-19,2025-12-19,2025-12-19,2,2
SO-015052,2025-12-19,2025-12-19,2025-12-19,4,4
SO-015053,2025-12-19,2025-12-19,2025-12-19,4,4
SO-015054,2025-12-19,2025-12-19,2025-12-19,9,9
SO-015055,2025-12-19,2025-12-19,2025-12-20,12,12
SO-015056,2025-12-19,2025-12-19,2025-12-19,5,5
SO-015057,2025-12-19,2025-12-19,2025-12-19,3,3
SO-015058,2025-12-19,2025-12-19,2025-12-19,16,16
SO-015059,2025-12-19,2025-12-19,2025-12-19,3,3
SO-015060,2025-12-19,2025-12-19,2025-12-19,9,9
SO-015061,2025-12-19,2025-12-19,2025-12-19,4,4
SO-015062,2025-12-19,2025-12-19,2025-12-19,3,3
SO-015063,2025-12-19,2025-12-19,2025-12-19,10,10
SO-015064,2025-12-19,2025-12-19,2025-12-19,14,14
SO-015065,2025-12-19,2025-12-19,2025-12-19,6,6
SO-015066,2025-12-19,2025-12-19,2025-12-19,2,2
SO-015067,2025-12-19,2025-12-19,2025-12-19,13,13
