session_date,operative_id,zone,hours_worked,lines_picked,units_picked,mispicks
2026-02-20,OP-032,Ambient Pick,4.27,396,1282,0
2026-02-20,OP-032,Bulk,3.28,163,520,1
2026-02-20,OP-033,Ambient Pick,7.21,533,1253,0
2026-02-20,OP-034,Bulk,6.76,293,912,2
2026-02-20,OP-035,Bulk,8.78,381,1008,3
2026-02-20,OP-036,Chilled Pick,8.78,662,1511,5
2026-02-20,OP-037,Chilled Pick,7.37,423,953,2
2026-02-20,OP-040,Ambient Pick,8.02,765,1660,8
2026-02-20,OP-042,Chilled Pick,7.13,421,974,3
2026-02-20,OP-044,Ambient Pick,2.98,157,364,3
2026-02-20,OP-044,Chilled Pick,5.45,223,515,0
2026-02-20,OP-046,Ambient Pick,7.71,464,1540,1
2026-02-20,OP-047,Ambient Pick,9.03,373,611,7
2026-02-20,OP-048,Ambient Pick,5.53,385,1299,1
2026-02-20,OP-048,Bulk,1.34,48,78,0
2026-02-21,OP-001,Ambient Pick,7.01,525,954,6
2026-02-21,OP-001,Chilled Pick,0.86,59,125,0
2026-02-21,OP-002,Ambient Pick,7.08,524,1773,3
2026-02-21,OP-003,Chilled Pick,3.94,267,883,2
2026-02-21,OP-003,Bulk,3.09,136,324,1
2026-02-21,OP-004,Ambient Pick,8.05,573,1098,0
2026-02-21,OP-005,Ambient Pick,7.75,662,1850,6
2026-02-21,OP-007,Ambient Pick,6.92,571,1162,3
2026-02-21,OP-008,Ambient Pick,8.66,423,776,4
2026-02-21,OP-009,Chilled Pick,0.87,45,131,1
2026-02-21,OP-009,Ambient Pick,6.85,485,1240,1
2026-02-21,OP-010,Chilled Pick,4.89,341,926,4
2026-02-21,OP-010,Bulk,1.18,57,145,0
2026-02-21,OP-014,Ambient Pick,7.87,629,1659,3
2026-02-21,OP-015,Returns,6.74,161,385,0
2026-02-21,OP-017,Ambient Pick,7.49,590,1229,1
2026-02-21,OP-018,Ambient Pick,7.48,545,1445,0
2026-02-21,OP-019,Chilled Pick,6.39,362,798,3
2026-02-21,OP-019,Ambient Pick,0.8,55,172,0
2026-02-21,OP-020,Chilled Pick,7.74,408,679,2
2026-02-21,OP-021,Bulk,4.88,253,725,0
2026-02-21,OP-021,Ambient Pick,1.85,140,245,0
2026-02-21,OP-022,Chilled Pick,6.51,334,585,3
2026-02-21,OP-022,Ambient Pick,2.82,179,399,0
2026-02-21,OP-023,Bulk,7.21,348,750,0
2026-02-21,OP-024,Chilled Pick,7.03,415,1393,9
2026-02-21,OP-026,Returns,7.83,327,945,2
2026-02-21,OP-027,Bulk,8.34,337,1142,0
2026-02-21,OP-028,Ambient Pick,7.92,578,942,3
2026-02-21,OP-030,Ambient Pick,6.76,408,686,2
2026-02-21,OP-032,Bulk,8.17,379,1177,0
2026-02-21,OP-033,Ambient Pick,7.4,651,1896,3
2026-02-21,OP-034,Bulk,6.63,301,702,2
2026-02-21,OP-034,Chilled Pick,0.68,45,131,2
2026-02-21,OP-035,Bulk,9.12,453,1206,1
2026-02-21,OP-036,Chilled Pick,7.41,602,1175,2
2026-02-21,OP-037,Ambient Pick,3.13,218,674,1
2026-02-21,OP-037,Returns,4.45,162,380,0
2026-02-21,OP-038,Ambient Pick,1.97,118,359,1
2026-02-21,OP-038,Bulk,5.81,197,448,1
2026-02-21,OP-040,Bulk,6.35,327,920,2
2026-02-21,OP-040,Returns,0.95,41,82,0
2026-02-21,OP-042,Bulk,8.17,342,716,1
2026-02-21,OP-043,Ambient Pick,6.34,213,417,4
2026-02-21,OP-044,Ambient Pick,2.97,152,284,0
2026-02-21,OP-044,Bulk,4.42,134,431,0
2026-02-21,OP-046,Bulk,7.82,329,588,3
2026-02-21,OP-047,Ambient Pick,7.4,334,614,6
2026-02-21,OP-048,Chilled Pick,7.52,403,994,4
2026-02-23,OP-001,Bulk,6.87,348,685,3
2026-02-23,OP-002,Ambient Pick,4.2,390,915,2
2026-02-23,OP-002,Bulk,3.81,175,311,1
2026-02-23,OP-003,Ambient Pick,6.74,613,2057,2
2026-02-23,OP-004,Ambient Pick,8.84,797,2547,1
2026-02-23,OP-005,Ambient Pick,7.94,710,1946,5
2026-02-23,OP-007,Ambient Pick,6.76,804,2377,6
2026-02-23,OP-007,Chilled Pick,1.22,90,197,0
2026-02-23,OP-009,Ambient Pick,4.52,322,829,1
2026-02-23,OP-009,Bulk,2.83,113,360,1
2026-02-23,OP-010,Returns,7.68,312,977,0
2026-02-23,OP-012,Bulk,7.55,448,1331,1
2026-02-23,OP-013,Bulk,8.31,402,1331,2
2026-02-23,OP-014,Chilled Pick,7.6,508,1338,2
2026-02-23,OP-017,Chilled Pick,8.25,625,2043,3
2026-02-23,OP-018,Ambient Pick,6.88,679,1125,1
2026-02-23,OP-019,Chilled Pick,8.54,608,1188,5
2026-02-23,OP-020,Ambient Pick,7.17,643,1959,3
2026-02-23,OP-022,Bulk,7.32,318,928,3
2026-02-23,OP-023,Bulk,3.15,188,572,1
2026-02-23,OP-023,Returns,5.13,218,370,2
2026-02-23,OP-024,Bulk,7.37,338,754,4
2026-02-23,OP-025,Ambient Pick,6.71,688,2193,6
2026-02-23,OP-026,Ambient Pick,7.12,667,1707,3
2026-02-23,OP-027,Ambient Pick,7.74,697,2018,3
2026-02-23,OP-028,Chilled Pick,3.17,220,607,3
2026-02-23,OP-028,Returns,4.14,164,536,1
2026-02-23,OP-030,Chilled Pick,8.39,467,1049,3
2026-02-23,OP-031,Returns,7.58,284,918,2
2026-02-23,OP-032,Ambient Pick,6.34,708,2394,1
2026-02-23,OP-032,Bulk,0.59,37,95,0
2026-02-23,OP-033,Bulk,6.96,423,1023,3
2026-02-23,OP-034,Chilled Pick,7.32,500,906,3
2026-02-23,OP-035,Chilled Pick,7.29,554,1275,7
2026-02-23,OP-036,Ambient Pick,6.67,733,1767,4
2026-02-23,OP-037,Ambient Pick,8.36,885,2060,6
2026-02-23,OP-038,Chilled Pick,7.13,393,776,4
2026-02-23,OP-040,Ambient Pick,0.94,100,253,2
2026-02-23,OP-040,Returns,5.76,281,853,4
2026-02-23,OP-041,Ambient Pick,8.11,620,1167,1
2026-02-23,OP-042,Ambient Pick,8.38,804,1449,5
2026-02-23,OP-043,Chilled Pick,7.48,248,811,4
2026-02-23,OP-046,Bulk,8.16,363,866,1
2026-02-23,OP-047,Ambient Pick,9.01,481,857,5
2026-02-23,OP-048,Ambient Pick,0.6,51,125,1
2026-02-23,OP-048,Bulk,7.5,367,730,3
2026-02-24,OP-001,Ambient Pick,7.74,562,1347,4
2026-02-24,OP-002,Returns,7.94,258,666,3
2026-02-24,OP-003,Ambient Pick,7.49,634,1199,2
2026-02-24,OP-004,Bulk,7.13,285,951,0
2026-02-24,OP-005,Returns,7.89,252,708,4
2026-02-24,OP-007,Chilled Pick,7.97,565,1585,2
2026-02-24,OP-008,Ambient Pick,4.69,240,533,2
2026-02-24,OP-008,Returns,2.18,45,143,1
2026-02-24,OP-009,Ambient Pick,2.93,218,595,3
2026-02-24,OP-009,Chilled Pick,4.1,231,429,0
2026-02-24,OP-012,Bulk,7.52,383,1083,0
2026-02-24,OP-013,Chilled Pick,9.14,612,2061,2
2026-02-24,OP-015,Bulk,7.83,236,709,0
2026-02-24,OP-017,Chilled Pick,7.61,419,884,1
2026-02-24,OP-018,Ambient Pick,8.4,703,2300,2
2026-02-24,OP-019,Bulk,1.03,42,108,0
2026-02-24,OP-019,Returns,7.69,245,636,1
2026-02-24,OP-020,Ambient Pick,7.9,610,1334,1
2026-02-24,OP-021,Bulk,5.43,257,828,0
2026-02-24,OP-021,Ambient Pick,1.5,117,196,0
2026-02-24,OP-023,Chilled Pick,7.73,556,1867,5
2026-02-24,OP-024,Ambient Pick,7.91,526,1473,5
2026-02-24,OP-025,Returns,2.77,100,206,0
2026-02-24,OP-025,Chilled Pick,5.18,339,771,0
2026-02-24,OP-026,Ambient Pick,6.99,617,1748,4
2026-02-24,OP-027,Chilled Pick,7.11,370,970,2
2026-02-24,OP-028,Ambient Pick,8.18,645,1841,7
2026-02-24,OP-029,Bulk,7.6,326,658,1
2026-02-24,OP-030,Ambient Pick,7.7,474,1425,3
2026-02-24,OP-031,Bulk,8.0,333,1123,2
2026-02-24,OP-032,Ambient Pick,7.67,727,1436,4
2026-02-24,OP-033,Chilled Pick,7.4,487,1220,1
2026-02-24,OP-034,Chilled Pick,8.68,555,1483,1
2026-02-24,OP-035,Chilled Pick,9.0,520,869,4
2026-02-24,OP-036,Bulk,8.13,473,899,2
2026-02-24,OP-037,Chilled Pick,6.22,364,1054,1
2026-02-24,OP-038,Ambient Pick,8.01,494,871,3
2026-02-24,OP-041,Ambient Pick,7.89,602,1480,6
2026-02-24,OP-042,Ambient Pick,3.68,285,653,1
2026-02-24,OP-042,Bulk,2.83,109,328,0
2026-02-24,OP-043,Bulk,1.05,21,38,0
2026-02-24,OP-043,Ambient Pick,6.79,260,440,5
2026-02-24,OP-044,Bulk,6.48,172,293,0
2026-02-24,OP-046,Bulk,3.43,131,282,2
2026-02-24,OP-046,Chilled Pick,4.27,205,679,0
2026-02-24,OP-047,Bulk,8.03,213,618,4
2026-02-25,OP-001,Chilled Pick,2.66,173,572,1
2026-02-25,OP-001,Ambient Pick,4.63,366,900,2
2026-02-25,OP-002,Ambient Pick,7.47,586,1529,2
2026-02-25,OP-003,Chilled Pick,6.36,399,1005,0
2026-02-25,OP-004,Ambient Pick,8.13,622,1069,2
2026-02-25,OP-005,Ambient Pick,7.24,545,911,1
2026-02-25,OP-007,Ambient Pick,7.47,703,1380,1
2026-02-25,OP-008,Ambient Pick,8.18,371,602,1
2026-02-25,OP-009,Ambient Pick,8.19,518,1517,3
2026-02-25,OP-012,Bulk,7.89,319,510,1
2026-02-25,OP-013,Ambient Pick,8.18,568,1596,2
2026-02-25,OP-014,Bulk,6.73,298,951,3
2026-02-25,OP-015,Ambient Pick,7.3,388,864,1
2026-02-25,OP-018,Chilled Pick,8.18,560,1365,3
2026-02-25,OP-019,Ambient Pick,7.37,556,1102,2
2026-02-25,OP-020,Ambient Pick,7.86,572,1575,3
2026-02-25,OP-021,Ambient Pick,7.89,641,1575,1
2026-02-25,OP-021,Returns,0.5,19,58,0
2026-02-25,OP-022,Ambient Pick,6.67,472,792,3
2026-02-25,OP-023,Ambient Pick,8.35,630,1846,0
2026-02-25,OP-024,Chilled Pick,7.62,401,693,2
2026-02-25,OP-025,Ambient Pick,3.92,335,998,0
2026-02-25,OP-025,Bulk,2.53,123,258,1
2026-02-25,OP-026,Ambient Pick,7.97,703,1994,1
2026-02-25,OP-028,Ambient Pick,6.29,460,857,3
2026-02-25,OP-029,Bulk,5.67,234,383,1
2026-02-25,OP-029,Chilled Pick,3.21,216,583,2
2026-02-25,OP-030,Chilled Pick,1.34,55,160,1
2026-02-25,OP-030,Bulk,5.59,191,318,2
2026-02-25,OP-032,Chilled Pick,8.16,618,1079,5
2026-02-25,OP-033,Ambient Pick,6.41,556,924,4
2026-02-25,OP-034,Bulk,7.75,313,1059,0
2026-02-25,OP-036,Chilled Pick,6.81,517,1400,1
2026-02-25,OP-037,Chilled Pick,6.95,468,771,2
2026-02-25,OP-037,Returns,0.61,21,52,2
2026-02-25,OP-038,Bulk,3.53,122,333,0
2026-02-25,OP-038,Chilled Pick,4.29,222,533,1
2026-02-25,OP-040,Chilled Pick,7.52,520,1390,6
2026-02-25,OP-041,Chilled Pick,7.13,401,826,2
2026-02-25,OP-042,Chilled Pick,4.53,290,930,3
2026-02-25,OP-042,Bulk,2.67,122,334,1
2026-02-25,OP-043,Ambient Pick,8.12,330,994,8
2026-02-25,OP-044,Ambient Pick,7.75,405,1102,1
2026-02-25,OP-046,Ambient Pick,7.17,507,1157,7
2026-02-25,OP-047,Ambient Pick,7.55,346,779,8
2026-02-25,OP-048,Bulk,7.6,270,611,1
2026-02-26,OP-001,Ambient Pick,8.22,658,1288,2
2026-02-26,OP-002,Chilled Pick,6.95,479,1301,4
2026-02-26,OP-003,Ambient Pick,6.12,489,851,1
2026-02-26,OP-003,Chilled Pick,1.63,105,308,0
2026-02-26,OP-004,Chilled Pick,7.34,387,736,2
2026-02-26,OP-005,Ambient Pick,7.76,695,2113,5
2026-02-26,OP-007,Ambient Pick,3.93,348,587,0
2026-02-26,OP-007,Chilled Pick,4.29,333,664,3
2026-02-26,OP-008,Ambient Pick,1.6,76,213,0
2026-02-26,OP-008,Bulk,5.03,146,373,0
2026-02-26,OP-009,Chilled Pick,2.52,129,256,1
2026-02-26,OP-009,Ambient Pick,4.76,290,837,2
2026-02-26,OP-010,Ambient Pick,7.91,610,1768,4
2026-02-26,OP-012,Chilled Pick,7.23,461,1112,4
2026-02-26,OP-013,Returns,2.47,92,213,0
2026-02-26,OP-013,Ambient Pick,4.59,366,628,1
2026-02-26,OP-014,Ambient Pick,4.4,318,996,1
2026-02-26,OP-014,Returns,3.83,137,429,0
2026-02-26,OP-015,Ambient Pick,7.12,354,941,2
2026-02-26,OP-017,Ambient Pick,7.52,533,1024,2
2026-02-26,OP-018,Bulk,7.66,354,666,1
2026-02-26,OP-019,Returns,6.69,207,638,0
2026-02-26,OP-020,Ambient Pick,7.95,519,1142,4
2026-02-26,OP-021,Ambient Pick,8.16,651,1270,3
2026-02-26,OP-022,Ambient Pick,4.05,277,456,2
2026-02-26,OP-022,Bulk,5.08,178,472,0
2026-02-26,OP-023,Returns,7.25,284,544,0
2026-02-26,OP-024,Chilled Pick,7.2,412,760,5
2026-02-26,OP-025,Chilled Pick,7.3,445,1018,7
2026-02-26,OP-026,Ambient Pick,8.57,710,1691,3
2026-02-26,OP-027,Chilled Pick,7.09,409,1294,2
2026-02-26,OP-028,Ambient Pick,7.24,553,1067,3
2026-02-26,OP-029,Ambient Pick,5.64,443,761,3
2026-02-26,OP-029,Bulk,3.0,124,410,0
2026-02-26,OP-030,Ambient Pick,6.66,421,867,2
2026-02-26,OP-031,Ambient Pick,7.53,519,1187,2
2026-02-26,OP-032,Returns,1.79,77,154,0
2026-02-26,OP-032,Chilled Pick,5.92,468,909,0
2026-02-26,OP-033,Chilled Pick,2.56,183,344,1
2026-02-26,OP-033,Bulk,4.2,204,490,0
2026-02-26,OP-034,Ambient Pick,7.32,559,897,4
2026-02-26,OP-035,Ambient Pick,8.34,590,1170,4
2026-02-26,OP-037,Ambient Pick,7.37,599,1649,3
2026-02-26,OP-040,Chilled Pick,7.86,592,1145,2
2026-02-26,OP-041,Bulk,7.78,286,719,1
2026-02-26,OP-044,Ambient Pick,9.05,443,917,3
2026-02-26,OP-046,Chilled Pick,4.43,232,530,4
2026-02-26,OP-046,Ambient Pick,3.09,227,673,2
2026-02-26,OP-047,Ambient Pick,6.92,318,732,6
2026-02-26,OP-047,Chilled Pick,1.88,70,119,2
2026-02-26,OP-048,Ambient Pick,7.74,587,1430,3
2026-02-27,OP-001,Ambient Pick,7.51,576,1904,4
2026-02-27,OP-002,Chilled Pick,1.36,95,178,0
2026-02-27,OP-002,Ambient Pick,4.77,349,1120,1
2026-02-27,OP-003,Chilled Pick,2.6,149,256,0
2026-02-27,OP-003,Ambient Pick,4.85,378,1155,1
2026-02-27,OP-007,Ambient Pick,7.44,632,2004,4
2026-02-27,OP-008,Ambient Pick,6.95,361,1150,4
2026-02-27,OP-008,Chilled Pick,1.01,41,80,0
2026-02-27,OP-009,Bulk,6.85,271,827,0
2026-02-27,OP-010,Returns,6.7,258,836,1
2026-02-27,OP-012,Ambient Pick,6.44,519,845,2
2026-02-27,OP-012,Chilled Pick,1.35,95,250,1
2026-02-27,OP-013,Ambient Pick,7.45,553,978,2
2026-02-27,OP-014,Ambient Pick,7.79,583,1517,2
2026-02-27,OP-015,Chilled Pick,7.54,323,986,2
2026-02-27,OP-017,Ambient Pick,3.64,305,640,2
2026-02-27,OP-017,Bulk,4.09,169,327,0
2026-02-27,OP-018,Chilled Pick,3.13,217,693,1
2026-02-27,OP-018,Ambient Pick,4.39,399,817,0
2026-02-27,OP-019,Ambient Pick,6.45,433,994,2
2026-02-27,OP-020,Chilled Pick,7.65,406,728,2
2026-02-27,OP-021,Bulk,3.94,201,383,1
2026-02-27,OP-021,Ambient Pick,3.36,301,490,2
2026-02-27,OP-022,Ambient Pick,7.23,395,1301,0
2026-02-27,OP-023,Ambient Pick,7.43,523,1636,2
2026-02-27,OP-024,Chilled Pick,8.07,486,1247,4
2026-02-27,OP-025,Ambient Pick,6.95,488,1592,0
2026-02-27,OP-026,Ambient Pick,7.43,549,1246,2
2026-02-27,OP-027,Ambient Pick,7.02,473,1277,2
2026-02-27,OP-028,Chilled Pick,7.47,434,1220,1
2026-02-27,OP-029,Ambient Pick,6.58,485,1300,2
2026-02-27,OP-030,Ambient Pick,7.86,499,1327,5
2026-02-27,OP-031,Bulk,7.89,358,669,1
2026-02-27,OP-032,Ambient Pick,0.72,62,167,0
2026-02-27,OP-032,Returns,6.51,285,616,4
2026-02-27,OP-034,Ambient Pick,8.02,619,1803,2
2026-02-27,OP-035,Bulk,7.54,333,1108,1
2026-02-27,OP-036,Chilled Pick,4.18,323,845,0
2026-02-27,OP-036,Ambient Pick,3.21,287,714,2
2026-02-27,OP-037,Ambient Pick,7.06,556,1158,2
2026-02-27,OP-038,Ambient Pick,7.51,496,854,6
2026-02-27,OP-040,Returns,8.45,362,797,5
2026-02-27,OP-041,Ambient Pick,7.54,504,1306,3
2026-02-27,OP-042,Ambient Pick,7.07,544,1552,5
2026-02-27,OP-043,Ambient Pick,7.29,268,858,0
2026-02-27,OP-046,Chilled Pick,3.93,212,688,1
2026-02-27,OP-046,Bulk,3.25,124,290,2
2026-02-28,OP-001,Ambient Pick,7.77,693,1493,8
2026-02-28,OP-002,Chilled Pick,6.16,373,882,0
2026-02-28,OP-002,Returns,1.54,59,94,1
2026-02-28,OP-003,Ambient Pick,1.82,142,240,0
2026-02-28,OP-003,Bulk,5.0,197,646,0
2026-02-28,OP-004,Bulk,7.98,297,536,2
2026-02-28,OP-005,Ambient Pick,7.66,638,1910,0
2026-02-28,OP-007,Returns,8.17,328,557,2
2026-02-28,OP-008,Ambient Pick,7.14,428,1292,6
2026-02-28,OP-009,Ambient Pick,7.35,526,1713,0
2026-02-28,OP-010,Chilled Pick,8.04,475,1467,3
2026-02-28,OP-012,Chilled Pick,3.54,256,639,2
2026-02-28,OP-012,Bulk,4.45,202,417,0
2026-02-28,OP-013,Ambient Pick,0.65,57,124,0
2026-02-28,OP-013,Chilled Pick,6.13,333,564,2
2026-02-28,OP-014,Ambient Pick,7.26,599,1198,1
2026-02-28,OP-015,Chilled Pick,7.62,335,610,2
2026-02-28,OP-017,Chilled Pick,1.96,120,258,0
2026-02-28,OP-017,Ambient Pick,5.75,385,793,0
2026-02-28,OP-018,Chilled Pick,6.36,418,1372,1
2026-02-28,OP-019,Chilled Pick,8.03,492,863,1
2026-02-28,OP-022,Ambient Pick,7.23,476,976,3
2026-02-28,OP-023,Bulk,7.34,336,592,2
2026-02-28,OP-025,Bulk,1.18,52,139,0
2026-02-28,OP-025,Chilled Pick,6.16,417,936,3
2026-02-28,OP-026,Ambient Pick,5.7,536,1330,0
2026-02-28,OP-027,Ambient Pick,0.56,42,92,0
2026-02-28,OP-027,Chilled Pick,7.21,434,799,1
2026-02-28,OP-028,Ambient Pick,7.9,641,1637,4
2026-02-28,OP-029,Ambient Pick,7.35,558,1537,3
2026-02-28,OP-031,Ambient Pick,7.55,550,1276,0
2026-02-28,OP-032,Chilled Pick,8.07,585,1984,3
2026-02-28,OP-033,Ambient Pick,7.3,563,1806,2
2026-02-28,OP-035,Chilled Pick,7.58,455,1325,5
2026-02-28,OP-036,Bulk,7.87,421,1101,0
2026-02-28,OP-037,Returns,7.31,250,645,3
2026-02-28,OP-038,Ambient Pick,6.87,413,893,2
2026-02-28,OP-040,Ambient Pick,7.83,698,1506,6
2026-02-28,OP-041,Ambient Pick,8.22,519,1530,2
2026-02-28,OP-042,Returns,4.81,181,589,2
2026-02-28,OP-042,Chilled Pick,2.56,181,375,3
2026-02-28,OP-043,Bulk,0.83,17,28,0
2026-02-28,OP-043,Chilled Pick,6.52,187,566,4
2026-02-28,OP-044,Ambient Pick,6.55,342,577,0
2026-02-28,OP-046,Bulk,1.24,51,143,0
2026-02-28,OP-046,Ambient Pick,6.2,420,828,1
2026-02-28,OP-047,Bulk,7.6,193,358,2
2026-02-28,OP-048,Returns,3.01,86,216,3
2026-02-28,OP-048,Ambient Pick,4.99,318,641,4
2026-03-02,OP-001,Chilled Pick,6.8,540,1819,4
2026-03-02,OP-001,Ambient Pick,1.66,158,516,0
2026-03-02,OP-002,Ambient Pick,7.43,629,1038,1
2026-03-02,OP-003,Ambient Pick,7.54,656,1747,4
2026-03-02,OP-004,Ambient Pick,7.95,731,2238,3
2026-03-02,OP-005,Bulk,2.67,145,299,1
2026-03-02,OP-005,Chilled Pick,4.52,352,1003,3
2026-03-02,OP-007,Ambient Pick,7.25,700,1209,0
2026-03-02,OP-008,Returns,7.13,172,456,1
2026-03-02,OP-009,Bulk,4.55,199,355,1
2026-03-02,OP-009,Chilled Pick,3.04,173,469,0
2026-03-02,OP-010,Ambient Pick,8.36,837,2574,1
2026-03-02,OP-012,Bulk,7.21,414,1024,1
2026-03-02,OP-013,Chilled Pick,8.01,573,1267,2
2026-03-02,OP-014,Chilled Pick,1.12,81,196,0
2026-03-02,OP-014,Ambient Pick,6.24,494,988,1
2026-03-02,OP-015,Returns,7.24,207,606,0
2026-03-02,OP-017,Returns,9.32,414,1039,5
2026-03-02,OP-018,Chilled Pick,9.22,605,1309,0
2026-03-02,OP-019,Ambient Pick,8.4,749,1999,3
2026-03-02,OP-022,Returns,8.09,274,873,0
2026-03-02,OP-023,Ambient Pick,7.43,751,2253,2
2026-03-02,OP-024,Bulk,1.31,53,159,0
2026-03-02,OP-024,Ambient Pick,6.0,461,1550,5
2026-03-02,OP-025,Ambient Pick,7.5,759,2198,4
2026-03-02,OP-026,Ambient Pick,7.13,779,1567,3
2026-03-02,OP-027,Chilled Pick,8.54,597,1858,4
2026-03-02,OP-028,Bulk,0.62,33,109,1
2026-03-02,OP-028,Ambient Pick,7.57,622,1173,1
2026-03-02,OP-029,Ambient Pick,8.61,672,1570,1
2026-03-02,OP-030,Ambient Pick,7.44,525,1199,4
2026-03-02,OP-032,Ambient Pick,7.87,700,1468,1
2026-03-02,OP-033,Bulk,7.28,452,999,3
2026-03-02,OP-034,Ambient Pick,5.64,493,1483,1
2026-03-02,OP-034,Chilled Pick,1.6,118,369,0
2026-03-02,OP-036,Chilled Pick,8.17,676,1520,2
2026-03-02,OP-037,Bulk,2.32,128,405,1
2026-03-02,OP-037,Chilled Pick,6.13,454,1029,2
2026-03-02,OP-038,Ambient Pick,8.61,647,1125,8
2026-03-02,OP-040,Ambient Pick,8.35,953,3082,12
2026-03-02,OP-041,Ambient Pick,6.71,469,1253,1
2026-03-02,OP-041,Bulk,1.68,59,98,0
2026-03-02,OP-042,Ambient Pick,1.52,146,253,0
2026-03-02,OP-042,Bulk,5.78,289,563,1
2026-03-02,OP-044,Ambient Pick,7.22,471,1529,3
2026-03-02,OP-046,Returns,7.85,223,365,1
2026-03-02,OP-047,Ambient Pick,5.74,312,564,3
2026-03-02,OP-047,Chilled Pick,1.83,79,251,3
2026-03-03,OP-001,Chilled Pick,8.7,527,861,3
2026-03-03,OP-002,Ambient Pick,7.2,541,1746,0
2026-03-03,OP-003,Chilled Pick,7.06,449,1382,0
2026-03-03,OP-004,Bulk,8.25,378,727,0
2026-03-03,OP-005,Ambient Pick,7.46,587,1868,2
2026-03-03,OP-008,Chilled Pick,7.33,320,998,4
2026-03-03,OP-009,Bulk,6.91,254,774,0
2026-03-03,OP-010,Chilled Pick,7.88,564,1376,3
2026-03-03,OP-012,Chilled Pick,7.42,572,1016,2
2026-03-03,OP-013,Ambient Pick,1.54,128,413,0
2026-03-03,OP-013,Chilled Pick,4.72,279,757,0
2026-03-03,OP-014,Chilled Pick,6.91,390,1181,3
2026-03-03,OP-014,Bulk,1.05,42,86,0
2026-03-03,OP-017,Bulk,4.82,226,747,2
2026-03-03,OP-017,Ambient Pick,2.75,209,677,0
2026-03-03,OP-018,Bulk,7.56,337,860,0
2026-03-03,OP-020,Bulk,7.75,338,561,2
2026-03-03,OP-021,Ambient Pick,7.21,612,1875,3
2026-03-03,OP-022,Chilled Pick,2.75,143,306,1
2026-03-03,OP-022,Ambient Pick,4.85,313,979,1
2026-03-03,OP-023,Returns,7.0,269,831,2
2026-03-03,OP-024,Ambient Pick,7.61,541,1253,3
2026-03-03,OP-025,Bulk,7.22,349,632,0
2026-03-03,OP-026,Ambient Pick,7.02,617,1602,3
2026-03-03,OP-027,Ambient Pick,8.27,651,1718,1
2026-03-03,OP-028,Ambient Pick,8.52,628,1215,5
2026-03-03,OP-029,Ambient Pick,5.83,406,893,0
2026-03-03,OP-029,Bulk,2.41,89,218,0
2026-03-03,OP-030,Ambient Pick,6.91,401,699,1
2026-03-03,OP-030,Bulk,1.33,48,99,0
2026-03-03,OP-031,Ambient Pick,7.0,467,1219,3
2026-03-03,OP-032,Ambient Pick,7.26,638,1791,1
2026-03-03,OP-033,Ambient Pick,7.43,681,1401,1
2026-03-03,OP-033,Bulk,0.87,37,60,1
2026-03-03,OP-035,Returns,7.92,264,874,2
2026-03-03,OP-036,Chilled Pick,6.88,528,1562,0
2026-03-03,OP-038,Chilled Pick,7.89,402,1305,3
2026-03-03,OP-040,Ambient Pick,7.71,691,1115,7
2026-03-03,OP-041,Chilled Pick,3.79,161,349,1
2026-03-03,OP-041,Bulk,4.74,145,317,1
2026-03-03,OP-042,Ambient Pick,2.86,247,792,2
2026-03-03,OP-042,Returns,4.71,165,275,0
2026-03-03,OP-043,Bulk,7.21,156,371,0
2026-03-03,OP-044,Ambient Pick,1.92,110,313,0
2026-03-03,OP-044,Chilled Pick,5.89,232,458,1
2026-03-03,OP-046,Ambient Pick,4.64,331,761,0
2026-03-03,OP-046,Bulk,3.1,109,330,0
2026-03-03,OP-047,Bulk,7.27,200,480,1
2026-03-04,OP-001,Ambient Pick,8.04,572,1510,1
2026-03-04,OP-002,Ambient Pick,6.82,581,1561,1
2026-03-04,OP-003,Chilled Pick,7.63,457,1498,1
2026-03-04,OP-004,Ambient Pick,7.02,514,878,2
2026-03-04,OP-005,Chilled Pick,6.9,479,1518,3
2026-03-04,OP-007,Chilled Pick,7.35,481,1149,1
2026-03-04,OP-008,Ambient Pick,7.87,417,1316,3
2026-03-04,OP-009,Ambient Pick,1.16,77,241,1
2026-03-04,OP-009,Chilled Pick,6.13,300,974,2
2026-03-04,OP-012,Ambient Pick,7.69,726,2049,4
2026-03-04,OP-013,Ambient Pick,6.5,479,857,2
2026-03-04,OP-014,Ambient Pick,2.12,141,308,1
2026-03-04,OP-014,Returns,5.46,205,540,1
2026-03-04,OP-015,Bulk,7.7,277,639,0
2026-03-04,OP-017,Chilled Pick,6.93,444,802,3
2026-03-04,OP-018,Bulk,8.12,314,572,0
2026-03-04,OP-019,Bulk,8.51,360,846,0
2026-03-04,OP-020,Returns,7.65,231,687,3
2026-03-04,OP-021,Returns,7.36,297,548,2
2026-03-04,OP-022,Ambient Pick,6.62,403,672,0
2026-03-04,OP-022,Bulk,1.47,56,145,0
2026-03-04,OP-024,Ambient Pick,3.0,190,587,0
2026-03-04,OP-024,Chilled Pick,5.5,325,866,5
2026-03-04,OP-025,Ambient Pick,7.02,528,1383,1
2026-03-04,OP-027,Ambient Pick,8.0,565,1577,2
2026-03-04,OP-028,Chilled Pick,7.39,451,1480,1
2026-03-04,OP-029,Chilled Pick,8.06,452,913,0
2026-03-04,OP-030,Chilled Pick,8.35,363,703,3
2026-03-04,OP-031,Ambient Pick,7.33,615,1049,5
