po_id,supplier_id,order_date,expected_delivery_date,actual_delivery_date,expected_qty,received_qty,status
PO-003182,SUP-017,2025-08-08,2025-08-15,2025-08-15,532,532,Closed
PO-002537,SUP-011,2025-08-09,2025-08-14,2025-08-14,305,305,Closed
PO-002839,SUP-014,2025-08-09,2025-08-16,2025-08-16,672,672,Closed
PO-000232,SUP-001,2025-08-09,2025-08-14,2025-08-14,155,155,Closed
PO-001062,SUP-004,2025-08-10,2025-08-16,2025-08-16,283,283,Closed
PO-000572,SUP-002,2025-08-10,2025-08-15,2025-08-15,347,347,Closed
PO-001060,SUP-004,2025-08-10,2025-08-19,2025-08-18,354,354,Closed
PO-002744,SUP-013,2025-08-10,2025-08-19,2025-08-20,317,317,Closed
PO-003385,SUP-019,2025-08-11,2025-08-22,2025-08-23,537,537,Closed
PO-000227,SUP-001,2025-08-11,2025-08-14,2025-08-14,237,237,Closed
PO-004134,SUP-033,2025-08-11,2025-08-18,2025-08-18,693,693,Closed
PO-004284,SUP-037,2025-08-11,2025-08-16,2025-08-16,247,247,Closed
PO-001605,SUP-006,2025-08-11,2025-08-20,2025-08-21,627,627,Closed
PO-000828,SUP-003,2025-08-12,2025-08-21,2025-08-21,57,57,Closed
PO-000236,SUP-001,2025-08-12,2025-08-15,2025-08-15,174,174,Closed
PO-003059,SUP-016,2025-08-12,2025-08-20,2025-08-24,301,301,Closed
PO-001316,SUP-005,2025-08-12,2025-08-16,2025-08-16,229,229,Closed
PO-002742,SUP-013,2025-08-13,2025-08-22,2025-08-22,274,274,Closed
PO-002422,SUP-010,2025-08-13,2025-08-19,2025-08-19,294,207,Closed
PO-003279,SUP-018,2025-08-13,2025-08-19,2025-08-20,188,188,Closed
PO-003956,SUP-027,2025-08-13,2025-08-20,2025-08-23,105,105,Closed
PO-001313,SUP-005,2025-08-13,2025-08-17,2025-08-17,699,699,Closed
PO-002146,SUP-008,2025-08-13,2025-08-15,2025-08-15,356,356,Closed
PO-003061,SUP-016,2025-08-13,2025-08-22,2025-08-21,184,184,Closed
PO-003058,SUP-016,2025-08-13,2025-08-21,2025-08-20,368,368,Closed
PO-001594,SUP-006,2025-08-14,2025-08-24,2025-08-23,295,295,Closed
PO-002641,SUP-012,2025-08-14,2025-08-21,2025-08-21,126,126,Closed
PO-001059,SUP-004,2025-08-14,2025-08-23,2025-08-23,255,255,Closed
PO-000230,SUP-001,2025-08-14,2025-08-16,2025-08-16,180,180,Closed
PO-003180,SUP-017,2025-08-15,2025-08-22,2025-08-24,216,216,Closed
PO-003470,SUP-020,2025-08-15,2025-08-20,2025-08-20,971,971,Closed
PO-000569,SUP-002,2025-08-15,2025-08-19,2025-08-19,64,64,Closed
PO-000821,SUP-003,2025-08-15,2025-08-22,2025-08-22,227,227,Closed
PO-003060,SUP-016,2025-08-15,2025-08-23,2025-08-23,65,46,Closed
PO-003680,SUP-022,2025-08-16,2025-08-23,2025-08-23,1299,1299,Closed
PO-001872,SUP-007,2025-08-16,2025-08-27,2025-08-28,107,107,Closed
PO-004009,SUP-029,2025-08-17,2025-08-27,2025-08-27,110,110,Closed
PO-004364,SUP-039,2025-08-17,2025-08-19,2025-08-18,91,91,Closed
PO-001869,SUP-007,2025-08-17,2025-08-31,2025-08-31,206,206,Closed
PO-001868,SUP-007,2025-08-17,2025-08-30,2025-08-30,354,354,Closed
PO-002841,SUP-014,2025-08-18,2025-08-26,2025-08-26,315,315,Closed
PO-004008,SUP-029,2025-08-18,2025-08-27,2025-08-27,687,687,Closed
PO-004394,SUP-040,2025-08-18,2025-08-25,2025-08-25,310,310,Closed
PO-001592,SUP-006,2025-08-18,2025-08-26,2025-08-26,498,498,Closed
PO-000823,SUP-003,2025-08-18,2025-08-28,2025-08-28,235,235,Closed
PO-000234,SUP-001,2025-08-18,2025-08-21,2025-08-21,283,283,Closed
PO-002536,SUP-011,2025-08-18,2025-08-23,2025-08-23,569,569,Closed
PO-001320,SUP-005,2025-08-18,2025-08-23,2025-08-23,184,184,Closed
PO-004136,SUP-033,2025-08-19,2025-08-26,2025-08-26,510,510,Closed
PO-000826,SUP-003,2025-08-19,2025-08-26,2025-08-26,532,532,Closed
PO-001596,SUP-006,2025-08-19,2025-08-27,2025-08-27,156,156,Closed
PO-001057,SUP-004,2025-08-19,2025-08-28,2025-08-27,386,386,Closed
PO-001321,SUP-005,2025-08-19,2025-08-23,2025-08-23,182,182,Closed
PO-003566,SUP-021,2025-08-19,2025-08-27,2025-08-27,209,209,Closed
PO-003565,SUP-021,2025-08-19,2025-08-29,2025-08-29,147,147,Closed
PO-004325,SUP-038,2025-08-19,2025-08-30,2025-08-29,232,232,Closed
PO-001055,SUP-004,2025-08-20,2025-08-26,2025-08-26,321,321,Closed
PO-002419,SUP-010,2025-08-20,2025-08-26,2025-08-25,185,185,Closed
PO-002150,SUP-008,2025-08-20,2025-08-25,2025-08-24,248,248,Closed
PO-002151,SUP-008,2025-08-20,2025-08-23,2025-08-23,688,688,Closed
PO-002147,SUP-008,2025-08-20,2025-08-22,2025-08-22,189,189,Closed
PO-001873,SUP-007,2025-08-21,2025-09-01,2025-09-01,105,105,Closed
PO-002538,SUP-011,2025-08-21,2025-08-24,2025-08-24,250,238,Closed
PO-000825,SUP-003,2025-08-21,2025-08-29,2025-08-29,346,346,Closed
PO-002944,SUP-015,2025-08-21,2025-08-24,2025-08-24,102,72,Closed
PO-000233,SUP-001,2025-08-21,2025-08-24,2025-08-23,661,661,Closed
PO-000228,SUP-001,2025-08-22,2025-08-24,2025-08-23,55,55,Closed
PO-001052,SUP-004,2025-08-22,2025-08-29,2025-08-29,350,350,Closed
PO-001871,SUP-007,2025-08-22,2025-09-03,2025-09-03,368,368,Closed
PO-000824,SUP-003,2025-08-22,2025-08-29,2025-08-28,159,159,Closed
PO-001866,SUP-007,2025-08-22,2025-09-02,2025-09-02,75,75,Closed
PO-000577,SUP-002,2025-08-23,2025-08-29,2025-08-29,168,168,Closed
PO-001315,SUP-005,2025-08-23,2025-08-29,2025-08-29,178,178,Closed
PO-003676,SUP-022,2025-08-24,2025-09-02,2025-09-03,272,272,Closed
PO-001602,SUP-006,2025-08-24,2025-09-02,2025-09-02,142,142,Closed
PO-001599,SUP-006,2025-08-24,2025-08-31,2025-08-31,463,463,Closed
PO-003277,SUP-018,2025-08-24,2025-08-28,2025-08-28,145,145,Closed
PO-001314,SUP-005,2025-08-24,2025-08-30,2025-08-30,131,131,Closed
PO-001606,SUP-006,2025-08-24,2025-09-01,2025-08-31,335,335,Closed
PO-003678,SUP-022,2025-08-25,2025-08-31,2025-08-31,434,434,Closed
PO-000235,SUP-001,2025-08-25,2025-08-30,2025-08-30,532,532,Closed
PO-002739,SUP-013,2025-08-25,2025-09-01,2025-09-01,268,268,Closed
PO-002945,SUP-015,2025-08-25,2025-08-29,2025-09-01,457,457,Closed
PO-004285,SUP-037,2025-08-26,2025-08-30,2025-09-02,144,144,Closed
PO-001318,SUP-005,2025-08-26,2025-08-30,2025-08-29,230,230,Closed
PO-003178,SUP-017,2025-08-26,2025-09-02,2025-09-02,59,59,Closed
PO-002743,SUP-013,2025-08-26,2025-09-03,2025-09-03,174,174,Closed
PO-004040,SUP-030,2025-08-26,2025-09-01,2025-09-01,334,334,Closed
PO-001058,SUP-004,2025-08-26,2025-09-01,2025-09-01,495,495,Closed
PO-002420,SUP-010,2025-08-27,2025-08-31,2025-09-01,305,305,Closed
PO-001054,SUP-004,2025-08-27,2025-09-02,2025-09-02,242,242,Closed
PO-002946,SUP-015,2025-08-27,2025-08-30,2025-08-30,1020,1020,Closed
PO-002741,SUP-013,2025-08-27,2025-09-04,2025-09-04,202,202,Closed
PO-001604,SUP-006,2025-08-27,2025-09-04,2025-09-04,623,623,Closed
PO-003181,SUP-017,2025-08-27,2025-09-04,2025-09-03,76,76,Closed
PO-002843,SUP-014,2025-08-27,2025-09-06,2025-09-05,1064,858,Closed
PO-004283,SUP-037,2025-08-27,2025-09-01,2025-09-01,455,455,Closed
PO-003677,SUP-022,2025-08-28,2025-09-06,2025-09-06,234,234,Closed
PO-000829,SUP-003,2025-08-28,2025-09-06,2025-09-06,1055,1055,Closed
PO-004135,SUP-033,2025-08-28,2025-09-04,2025-09-04,358,358,Closed
PO-002144,SUP-008,2025-08-28,2025-09-02,2025-09-02,59,59,Closed
PO-002154,SUP-008,2025-08-29,2025-09-02,2025-09-02,675,675,Closed
PO-000231,SUP-001,2025-08-29,2025-09-03,2025-09-03,118,118,Closed
PO-003275,SUP-018,2025-08-29,2025-09-04,2025-09-04,694,694,Closed
PO-002148,SUP-008,2025-08-29,2025-09-03,2025-09-03,369,330,Closed
PO-000827,SUP-003,2025-08-29,2025-09-06,2025-09-05,91,91,Closed
PO-004203,SUP-035,2025-08-29,2025-09-05,2025-09-05,573,573,Closed
PO-000822,SUP-003,2025-08-29,2025-09-06,2025-09-06,182,168,Closed
PO-001319,SUP-005,2025-08-30,2025-09-04,2025-09-04,293,293,Closed
PO-002153,SUP-008,2025-08-30,2025-09-03,2025-09-03,86,86,Closed
PO-002738,SUP-013,2025-08-30,2025-09-08,2025-09-08,752,752,Closed
PO-001600,SUP-006,2025-08-30,2025-09-06,2025-09-06,420,420,Closed
PO-001870,SUP-007,2025-08-30,2025-09-10,2025-09-10,168,168,Closed
PO-003179,SUP-017,2025-08-30,2025-09-06,2025-09-06,307,307,Closed
PO-002322,SUP-009,2025-08-31,2025-09-08,2025-09-08,141,141,Closed
PO-001598,SUP-006,2025-08-31,2025-09-09,2025-09-09,379,379,Closed
PO-003899,SUP-025,2025-08-31,2025-09-07,2025-09-07,178,178,Closed
PO-003183,SUP-017,2025-08-31,2025-09-07,2025-09-07,838,838,Closed
PO-001053,SUP-004,2025-08-31,2025-09-08,2025-09-08,897,897,Closed
PO-000575,SUP-002,2025-08-31,2025-09-04,2025-09-04,503,503,Closed
PO-001063,SUP-004,2025-08-31,2025-09-07,2025-09-07,338,338,Closed
PO-003986,SUP-028,2025-08-31,2025-09-03,2025-09-04,295,295,Closed
PO-003469,SUP-020,2025-08-31,2025-09-03,2025-09-03,125,125,Closed
PO-001608,SUP-006,2025-09-01,2025-09-10,2025-09-10,718,718,Closed
PO-001877,SUP-007,2025-09-01,2025-09-14,2025-09-14,132,132,Closed
PO-001068,SUP-004,2025-09-01,2025-09-07,2025-09-07,40,40,Closed
PO-002949,SUP-015,2025-09-01,2025-09-04,2025-09-05,404,404,Closed
PO-000584,SUP-002,2025-09-02,2025-09-05,2025-09-06,409,409,Closed
PO-003064,SUP-016,2025-09-02,2025-09-10,2025-09-10,351,351,Closed
PO-002850,SUP-014,2025-09-02,2025-09-09,2025-09-09,757,757,Closed
PO-001878,SUP-007,2025-09-02,2025-09-16,2025-09-16,401,401,Closed
PO-002950,SUP-015,2025-09-02,2025-09-06,2025-09-05,315,315,Closed
PO-000580,SUP-002,2025-09-02,2025-09-07,2025-09-07,148,127,Closed
PO-001064,SUP-004,2025-09-02,2025-09-11,2025-09-11,232,232,Closed
PO-001330,SUP-005,2025-09-02,2025-09-06,2025-09-06,342,285,Closed
PO-003184,SUP-017,2025-09-02,2025-09-10,2025-09-10,166,166,Closed
PO-002425,SUP-010,2025-09-02,2025-09-05,2025-09-05,804,804,Closed
PO-002747,SUP-013,2025-09-03,2025-09-10,2025-09-10,97,97,Closed
PO-003280,SUP-018,2025-09-03,2025-09-08,2025-09-08,141,141,Closed
PO-003389,SUP-019,2025-09-03,2025-09-15,2025-09-14,239,239,Closed
PO-000244,SUP-001,2025-09-03,2025-09-08,2025-09-08,137,137,Closed
PO-002423,SUP-010,2025-09-03,2025-09-08,2025-09-08,60,60,Closed
PO-004286,SUP-037,2025-09-04,2025-09-08,2025-09-09,481,481,Closed
PO-002848,SUP-014,2025-09-04,2025-09-11,2025-09-10,86,86,Closed
PO-004105,SUP-032,2025-09-04,2025-09-07,2025-09-11,195,195,Closed
PO-001074,SUP-004,2025-09-04,2025-09-12,2025-09-11,214,214,Closed
PO-000239,SUP-001,2025-09-04,2025-09-08,2025-09-08,208,208,Closed
PO-000842,SUP-003,2025-09-04,2025-09-13,2025-09-12,363,320,Closed
PO-000247,SUP-001,2025-09-04,2025-09-06,2025-09-06,358,358,Closed
PO-001875,SUP-007,2025-09-05,2025-09-16,2025-09-16,284,284,Closed
PO-003189,SUP-017,2025-09-05,2025-09-15,2025-09-15,202,202,Closed
PO-001070,SUP-004,2025-09-05,2025-09-14,2025-09-14,605,605,Closed
PO-000241,SUP-001,2025-09-05,2025-09-10,2025-09-10,282,282,Closed
PO-001328,SUP-005,2025-09-05,2025-09-10,2025-09-10,182,182,Closed
PO-002156,SUP-008,2025-09-06,2025-09-11,2025-09-11,208,164,Closed
PO-002325,SUP-009,2025-09-06,2025-09-14,2025-09-13,345,345,Closed
PO-002542,SUP-011,2025-09-06,2025-09-10,2025-09-10,584,584,Closed
PO-004368,SUP-039,2025-09-06,2025-09-08,2025-09-08,193,193,Closed
PO-002539,SUP-011,2025-09-06,2025-09-11,2025-09-11,279,237,Closed
PO-002952,SUP-015,2025-09-07,2025-09-10,2025-09-11,242,242,Closed
PO-004287,SUP-037,2025-09-07,2025-09-11,2025-09-11,741,741,Closed
PO-000832,SUP-003,2025-09-07,2025-09-17,2025-09-16,195,195,Closed
PO-003572,SUP-021,2025-09-07,2025-09-17,2025-09-17,133,133,Closed
PO-001609,SUP-006,2025-09-07,2025-09-15,2025-09-15,189,189,Closed
PO-001327,SUP-005,2025-09-07,2025-09-12,2025-09-12,400,400,Closed
PO-001607,SUP-006,2025-09-07,2025-09-15,2025-09-15,689,689,Closed
PO-000589,SUP-002,2025-09-08,2025-09-13,2025-09-13,399,399,Closed
PO-002647,SUP-012,2025-09-08,2025-09-18,2025-09-18,131,131,Closed
PO-001331,SUP-005,2025-09-08,2025-09-13,2025-09-13,130,95,Closed
PO-003929,SUP-026,2025-09-08,2025-09-12,2025-09-13,527,527,Closed
PO-004041,SUP-030,2025-09-08,2025-09-14,2025-09-14,221,221,Closed
PO-003682,SUP-022,2025-09-09,2025-09-18,2025-09-18,601,601,Closed
PO-000588,SUP-002,2025-09-09,2025-09-12,2025-09-13,341,341,Closed
PO-004042,SUP-030,2025-09-09,2025-09-17,2025-09-17,202,202,Closed
PO-000581,SUP-002,2025-09-10,2025-09-14,2025-09-14,124,124,Closed
PO-001067,SUP-004,2025-09-10,2025-09-19,2025-09-26,430,430,Closed
PO-000237,SUP-001,2025-09-10,2025-09-12,2025-09-12,472,472,Closed
PO-004288,SUP-037,2025-09-10,2025-09-14,2025-09-13,164,164,Closed
PO-000590,SUP-002,2025-09-10,2025-09-16,2025-09-16,431,431,Closed
PO-003063,SUP-016,2025-09-10,2025-09-17,2025-09-16,218,218,Closed
PO-003471,SUP-020,2025-09-10,2025-09-15,2025-09-15,233,233,Closed
PO-001065,SUP-004,2025-09-10,2025-09-19,2025-09-18,166,166,Closed
PO-002646,SUP-012,2025-09-10,2025-09-19,2025-09-19,791,791,Closed
PO-004327,SUP-038,2025-09-10,2025-09-23,2025-09-24,533,533,Closed
PO-002160,SUP-008,2025-09-10,2025-09-15,2025-09-15,189,189,Closed
PO-004104,SUP-032,2025-09-11,2025-09-15,2025-09-15,247,247,Closed
PO-002327,SUP-009,2025-09-11,2025-09-20,2025-09-20,240,240,Closed
PO-002161,SUP-008,2025-09-11,2025-09-14,2025-09-13,504,504,Closed
PO-002745,SUP-013,2025-09-11,2025-09-20,2025-09-20,276,276,Closed
PO-000585,SUP-002,2025-09-11,2025-09-14,2025-09-14,257,257,Closed
PO-000843,SUP-003,2025-09-11,2025-09-19,2025-09-19,105,93,Closed
PO-001876,SUP-007,2025-09-12,2025-09-26,2025-09-26,394,394,Closed
PO-001333,SUP-005,2025-09-12,2025-09-17,2025-09-16,214,214,Closed
PO-004076,SUP-031,2025-09-12,2025-09-25,2025-09-25,586,586,Closed
PO-004137,SUP-033,2025-09-12,2025-09-19,2025-09-21,218,218,Closed
PO-003685,SUP-022,2025-09-12,2025-09-20,2025-09-20,123,123,Closed
PO-000834,SUP-003,2025-09-12,2025-09-22,2025-09-22,320,320,Closed
PO-001336,SUP-005,2025-09-13,2025-09-19,2025-09-19,462,445,Closed
PO-004233,SUP-036,2025-09-13,2025-09-16,2025-09-16,233,233,Closed
PO-003865,SUP-024,2025-09-13,2025-09-18,2025-09-18,318,318,Closed
PO-003684,SUP-022,2025-09-13,2025-09-21,2025-09-21,256,222,Closed
PO-001066,SUP-004,2025-09-13,2025-09-22,2025-09-21,250,250,Closed
PO-003065,SUP-016,2025-09-13,2025-09-22,2025-09-22,856,856,Closed
PO-002326,SUP-009,2025-09-13,2025-09-23,2025-09-23,1013,1013,Closed
PO-002645,SUP-012,2025-09-14,2025-09-23,2025-09-23,144,144,Closed
PO-003386,SUP-019,2025-09-14,2025-09-28,2025-09-28,69,69,Closed
PO-003571,SUP-021,2025-09-14,2025-09-23,2025-09-29,595,595,Closed
PO-003387,SUP-019,2025-09-14,2025-09-28,2025-09-28,1621,1621,Closed
PO-001324,SUP-005,2025-09-14,2025-09-19,2025-09-19,903,903,Closed
PO-001874,SUP-007,2025-09-14,2025-09-25,2025-09-25,236,236,Closed
PO-003187,SUP-017,2025-09-14,2025-09-22,2025-09-22,259,259,Closed
PO-001884,SUP-007,2025-09-14,2025-09-28,2025-09-29,376,376,Closed
PO-002748,SUP-013,2025-09-15,2025-09-24,2025-09-24,192,192,Closed
PO-002948,SUP-015,2025-09-15,2025-09-17,2025-09-17,286,258,Closed
PO-003901,SUP-025,2025-09-15,2025-09-23,2025-09-23,787,787,Closed
PO-003957,SUP-027,2025-09-15,2025-09-25,2025-09-25,593,593,Closed
PO-001883,SUP-007,2025-09-15,2025-09-29,2025-09-29,144,144,Closed
PO-002846,SUP-014,2025-09-15,2025-09-25,2025-09-25,1760,1760,Closed
PO-003683,SUP-022,2025-09-16,2025-09-25,2025-09-25,396,396,Closed
PO-003570,SUP-021,2025-09-16,2025-09-26,2025-09-27,128,128,Closed
PO-002540,SUP-011,2025-09-17,2025-09-20,2025-09-20,277,277,Closed
PO-002951,SUP-015,2025-09-17,2025-09-21,2025-09-21,558,403,Closed
PO-003062,SUP-016,2025-09-17,2025-09-26,2025-09-25,565,565,Closed
PO-001880,SUP-007,2025-09-17,2025-09-30,2025-09-30,387,387,Closed
PO-002324,SUP-009,2025-09-17,2025-09-27,2025-09-27,174,174,Closed
PO-003569,SUP-021,2025-09-17,2025-09-24,2025-09-24,133,133,Closed
PO-001326,SUP-005,2025-09-17,2025-09-22,2025-09-22,733,733,Closed
PO-002159,SUP-008,2025-09-18,2025-09-20,2025-09-20,314,314,Closed
PO-000578,SUP-002,2025-09-18,2025-09-24,2025-09-24,271,271,Closed
PO-004170,SUP-034,2025-09-18,2025-09-21,2025-09-21,1169,1169,Closed
PO-000579,SUP-002,2025-09-18,2025-09-21,2025-09-20,493,493,Closed
PO-000245,SUP-001,2025-09-18,2025-09-21,2025-09-21,458,458,Closed
PO-003186,SUP-017,2025-09-19,2025-09-28,2025-09-28,656,656,Closed
PO-000249,SUP-001,2025-09-19,2025-09-23,2025-09-23,317,317,Closed
PO-000586,SUP-002,2025-09-19,2025-09-25,2025-09-25,153,153,Closed
PO-004366,SUP-039,2025-09-19,2025-09-24,2025-09-24,327,327,Closed
PO-001325,SUP-005,2025-09-19,2025-09-23,2025-09-23,743,743,Closed
PO-000836,SUP-003,2025-09-19,2025-09-29,2025-09-28,336,336,Closed
PO-002644,SUP-012,2025-09-19,2025-09-26,2025-09-26,150,150,Closed
PO-002849,SUP-014,2025-09-19,2025-09-27,2025-09-27,158,134,Closed
PO-001075,SUP-004,2025-09-20,2025-09-28,2025-09-28,224,224,Closed
PO-003472,SUP-020,2025-09-20,2025-09-22,2025-09-21,105,105,Closed
PO-000246,SUP-001,2025-09-20,2025-09-25,2025-09-25,40,40,Closed
PO-001334,SUP-005,2025-09-20,2025-09-24,2025-09-24,205,205,Closed
PO-004365,SUP-039,2025-09-21,2025-09-26,2025-09-26,388,388,Closed
PO-000841,SUP-003,2025-09-21,2025-09-29,2025-09-29,59,59,Closed
PO-001335,SUP-005,2025-09-21,2025-09-26,2025-09-26,153,153,Closed
PO-001071,SUP-004,2025-09-21,2025-09-29,2025-09-29,438,438,Closed
PO-000243,SUP-001,2025-09-21,2025-09-23,2025-09-23,323,323,Closed
PO-003686,SUP-022,2025-09-21,2025-09-27,2025-09-27,133,133,Closed
PO-002541,SUP-011,2025-09-21,2025-09-26,2025-09-26,204,204,Closed
PO-001879,SUP-007,2025-09-22,2025-10-03,2025-10-03,158,158,Closed
PO-002749,SUP-013,2025-09-22,2025-09-28,2025-09-28,480,480,Closed
PO-000248,SUP-001,2025-09-22,2025-09-27,2025-09-29,622,622,Closed
PO-000840,SUP-003,2025-09-22,2025-09-29,2025-09-28,201,201,Closed
PO-003687,SUP-022,2025-09-22,2025-09-28,2025-09-28,138,138,Closed
PO-002155,SUP-008,2025-09-22,2025-09-25,2025-09-25,696,696,Closed
PO-000831,SUP-003,2025-09-23,2025-09-30,2025-09-30,127,127,Closed
PO-000830,SUP-003,2025-09-23,2025-10-01,2025-10-01,414,414,Closed
PO-000238,SUP-001,2025-09-23,2025-09-28,2025-09-28,429,429,Closed
PO-003066,SUP-016,2025-09-23,2025-09-29,2025-09-29,222,222,Closed
PO-002424,SUP-010,2025-09-24,2025-09-30,2025-09-30,358,358,Closed
PO-000833,SUP-003,2025-09-24,2025-10-02,2025-10-02,167,167,Closed
PO-003794,SUP-023,2025-09-25,2025-09-28,2025-09-27,723,723,Closed
PO-001073,SUP-004,2025-09-25,2025-10-04,2025-10-04,465,465,Closed
PO-001072,SUP-004,2025-09-26,2025-10-05,2025-10-05,149,149,Closed
PO-002847,SUP-014,2025-09-26,2025-10-05,2025-10-05,214,214,Closed
PO-004204,SUP-035,2025-09-26,2025-10-03,2025-10-03,508,508,Closed
PO-001610,SUP-006,2025-09-26,2025-10-04,2025-10-04,455,455,Closed
PO-000582,SUP-002,2025-09-26,2025-09-29,2025-09-29,119,119,Closed
PO-000839,SUP-003,2025-09-26,2025-10-04,2025-10-03,391,391,Closed
PO-000838,SUP-003,2025-09-26,2025-10-03,2025-10-03,102,102,Closed
PO-003185,SUP-017,2025-09-27,2025-10-04,2025-10-04,1254,1254,Closed
PO-002947,SUP-015,2025-09-27,2025-09-29,2025-09-29,88,88,Closed
PO-001332,SUP-005,2025-09-27,2025-10-03,2025-10-03,233,233,Closed
PO-003928,SUP-026,2025-09-27,2025-10-02,2025-10-02,284,284,Closed
PO-002543,SUP-011,2025-09-27,2025-09-30,2025-09-30,520,520,Closed
PO-003681,SUP-022,2025-09-27,2025-10-04,2025-10-03,180,180,Closed
PO-000240,SUP-001,2025-09-28,2025-10-02,2025-10-03,348,313,Closed
PO-002746,SUP-013,2025-09-28,2025-10-04,2025-10-04,942,942,Closed
PO-003188,SUP-017,2025-09-28,2025-10-06,2025-10-06,100,100,Closed
PO-004326,SUP-038,2025-09-28,2025-10-10,2025-10-10,113,113,Closed
PO-000837,SUP-003,2025-09-28,2025-10-08,2025-10-08,99,99,Closed
PO-002157,SUP-008,2025-09-28,2025-09-30,2025-09-30,173,173,Closed
PO-001882,SUP-007,2025-09-28,2025-10-12,2025-10-12,192,192,Closed
PO-003568,SUP-021,2025-09-28,2025-10-07,2025-10-10,278,278,Closed
PO-003281,SUP-018,2025-09-29,2025-10-04,2025-10-05,203,203,Closed
PO-000250,SUP-001,2025-09-29,2025-10-03,2025-10-03,454,454,Closed
PO-000242,SUP-001,2025-09-29,2025-10-02,2025-10-02,481,481,Closed
PO-000583,SUP-002,2025-09-29,2025-10-02,2025-10-02,169,169,Closed
PO-001069,SUP-004,2025-09-29,2025-10-06,2025-10-06,40,40,Closed
PO-003388,SUP-019,2025-09-29,2025-10-13,2025-10-13,193,193,Closed
PO-001881,SUP-007,2025-09-29,2025-10-10,2025-10-10,360,360,Closed
PO-004367,SUP-039,2025-09-29,2025-10-02,2025-10-02,227,227,Closed
PO-001323,SUP-005,2025-09-30,2025-10-04,2025-10-04,213,213,Closed
PO-001322,SUP-005,2025-09-30,2025-10-06,2025-10-06,987,987,Closed
PO-000835,SUP-003,2025-09-30,2025-10-07,2025-10-07,455,455,Closed
PO-000587,SUP-002,2025-09-30,2025-10-03,2025-10-03,330,330,Closed
PO-002158,SUP-008,2025-09-30,2025-10-03,2025-10-03,90,90,Closed
PO-001329,SUP-005,2025-09-30,2025-10-05,2025-10-05,124,124,Closed
PO-002845,SUP-014,2025-09-30,2025-10-08,2025-10-08,566,566,Closed
PO-002426,SUP-010,2025-10-01,2025-10-05,2025-10-04,136,136,Closed
PO-000851,SUP-003,2025-10-01,2025-10-09,2025-10-09,59,59,Closed
PO-004205,SUP-035,2025-10-01,2025-10-08,2025-10-08,971,971,Closed
PO-003391,SUP-019,2025-10-01,2025-10-12,2025-10-12,338,338,Closed
PO-000596,SUP-002,2025-10-01,2025-10-04,2025-10-04,434,434,Closed
PO-001613,SUP-006,2025-10-02,2025-10-12,2025-10-12,774,774,Closed
PO-003796,SUP-023,2025-10-02,2025-10-06,2025-10-05,499,499,Closed
PO-001612,SUP-006,2025-10-02,2025-10-10,2025-10-10,273,273,Closed
PO-004329,SUP-038,2025-10-02,2025-10-16,2025-10-15,619,619,Closed
PO-002956,SUP-015,2025-10-02,2025-10-04,2025-10-04,207,207,Closed
PO-003474,SUP-020,2025-10-03,2025-10-05,2025-10-05,636,636,Closed
PO-003903,SUP-025,2025-10-03,2025-10-11,2025-10-11,817,817,Closed
PO-002655,SUP-012,2025-10-03,2025-10-11,2025-10-11,336,336,Closed
PO-000261,SUP-001,2025-10-04,2025-10-06,2025-10-06,142,142,Closed
PO-000258,SUP-001,2025-10-04,2025-10-09,2025-10-09,265,265,Closed
PO-003192,SUP-017,2025-10-04,2025-10-11,2025-10-11,157,157,Closed
PO-002651,SUP-012,2025-10-04,2025-10-11,2025-10-11,99,99,Closed
PO-001080,SUP-004,2025-10-04,2025-10-10,2025-10-10,144,144,Closed
PO-003283,SUP-018,2025-10-04,2025-10-09,2025-10-09,227,227,Closed
PO-000844,SUP-003,2025-10-04,2025-10-11,2025-10-11,578,578,Closed
PO-002654,SUP-012,2025-10-04,2025-10-13,2025-10-13,297,297,Closed
PO-001891,SUP-007,2025-10-05,2025-10-17,2025-10-17,140,140,Closed
PO-001340,SUP-005,2025-10-05,2025-10-10,2025-10-10,449,353,Closed
PO-003068,SUP-016,2025-10-06,2025-10-15,2025-10-14,279,279,Closed
PO-000849,SUP-003,2025-10-06,2025-10-16,2025-10-16,129,129,Closed
PO-002650,SUP-012,2025-10-06,2025-10-15,2025-10-15,52,52,Closed
PO-000595,SUP-002,2025-10-06,2025-10-10,2025-10-10,97,97,Closed
PO-002329,SUP-009,2025-10-06,2025-10-16,2025-10-16,179,179,Closed
PO-003282,SUP-018,2025-10-06,2025-10-11,2025-10-11,654,654,Closed
PO-003958,SUP-027,2025-10-06,2025-10-15,2025-10-15,467,467,Closed
PO-002167,SUP-008,2025-10-07,2025-10-09,2025-10-09,256,256,Closed
PO-001348,SUP-005,2025-10-07,2025-10-10,2025-10-09,486,486,Closed
PO-002163,SUP-008,2025-10-07,2025-10-09,2025-10-09,212,212,Closed
PO-002545,SUP-011,2025-10-07,2025-10-12,2025-10-12,508,508,Closed
PO-000257,SUP-001,2025-10-07,2025-10-12,2025-10-12,529,529,Closed
PO-003067,SUP-016,2025-10-08,2025-10-16,2025-10-15,202,202,Closed
PO-002750,SUP-013,2025-10-09,2025-10-16,2025-10-16,295,295,Closed
PO-003392,SUP-019,2025-10-09,2025-10-23,2025-10-23,588,588,Closed
